pl_rade,pl_eqt,pl_orbper,stellar_compatibility
2.3,797.0,5.8660127,-5638.41
1.29,764.0,12.9460978,-6056.5
11.634,797.0,10.3392924,-3791.5
2.3,797.0,21.3001955336,-6096.5
2.3,797.0,5.75999,-4933.5
2.87,797.0,21.21708973,-5965.5
3.51,367.0,58.0192007,-4985.5
2.53,1143.0,5.3987665,-5791.5
4.67,501.0,120.0181272,-6747.5
1.8,961.0,7.38441403,-5823.5
2.3,797.0,58.11212,-5549.5
3.2,479.0,50.28638192,-5640.5
9.03,797.0,3.990106229,-5859.5
3.72,646.0,35.5969684,-6210.5
18.3428,1574.0,4.7947749,-6331.5
1.84,797.0,17.28111,-4345.5
4.71,797.0,4.887802706,-4651.5
5.49,797.0,7.64159,-5343.5
2.42,797.0,5.955,-5611.5
2.3,797.0,2970.0,-5611.5
0.5,797.0,6.189,-5611.5
0.92,1343.0,2.41660149,-5703.5
0.97,841.0,5.959585,-5297.5
1.09,561.0,3.306548978,-3566.5
2.55,891.0,12.8344771,-6076.5
30.34,460.0,77.085964,-6208.5
10.083,797.0,10.3392924,-5562.5
3.07,367.0,86.4943704,-5250.5
1.93,895.0,4.11585514,-4825.5
3.669,797.0,10.3392924,-5936.5
1.74,618.0,21.8536791,-5828.5
2.3,797.0,331.5972732,-6029.63
3.89,385.0,55.087,-5210.5
2.011,797.0,12.49341307,-5157.5
8.53,797.0,49.18394922,-5822.5
2.3,797.0,4.16811839,-5568.5
1.51,1028.0,2.949029052,-4981.5
4.43,797.0,2.8492818,-4235.5
2.3,797.0,3.74316827,-6182.5
3.41,797.0,43.595792,-4623.5
2.3,797.0,8.0149751436,-5439.5
2.3,797.0,3.8569099107,-5179.28
2.3,797.0,16.08523449,-5126.83
2.8,489.0,37.5140693,-5612.5
1.52,794.0,14.2563227,-6129.5
1.59,917.0,8.23984869,-5971.5
1.75,797.0,13.821375,-4982.5
2.3,797.0,3.97599629,-5195.5
10.83,797.0,8.88492268,-5204.5
1.602,1015.0,3.092926,-4697.5
2.3,797.0,10.3392924,-5611.5
2.3,797.0,3.415,-5492.5
1.06,798.0,22.2419092,-6261.5
3.704,797.0,13.7488263,-5611.5
0.914,797.0,9.977219,-3457.5
2.3,797.0,4.6461991958,-4946.5
2.3,797.0,210.631486,-4830.5
2.47140597,797.0,19.15454,-6112.5
3.64,797.0,637.2093,-5526.5
2.24,734.0,2.45322394,-3912.5
2.11384817,951.65,6.7418795628,-6001.5
2.3,797.0,4.99679436,-5072.5
2.28,746.0,13.72237104,-5635.5
2.55,797.0,11.9016171,-5913.5
13.337,797.0,4.942783399,-5660.5
2.3,797.0,4.0872856,-6122.5
2.3,797.0,14.4858708387,-5582.12
22.51056206,1539.42,2.05234165653,-5765.5
2.3,797.0,177.67412892,-4694.5
2.34,1070.0,2.337437946,-5003.5
16.8135,797.0,3.0763458,-6198.5
2.3,797.0,4.02877097,-6221.89
11.781,797.0,4.0161,-5038.5
1.71,1708.0,0.626281378,-4920.5
14.84069045,1367.0,3.5852313,-5802.5
1.54,435.0,91.3515867,-6165.5
1.4,1069.0,6.41491277,-5929.5
2.3,797.0,39.8198747973,-5755.59
2.85,661.0,17.4211749,-5794.5
0.81,1723.0,2.364369015,-6171.5
180.72,1356.0,1.210693282,-5017.5
2.0,1372.0,3.856874,-5411.5
2.16,797.0,27.8522,-5611.5
2.187,797.0,10.3392924,-5655.5
1.27,724.0,11.874578,-5640.5
19.5,797.0,3.7354417,-6548.5
4.15964583,811.14,6.36381,-5131.5
0.92,502.0,7.71792296,-3937.5
0.75,1579.0,3.93766373,-6710.5
2.3,797.0,65.7045275,-5788.41
2.15,797.0,5.901,-3785.5
1.69,560.0,34.7629923,-6036.5
2.3,797.0,2.91624268,-5651.5
5.034,797.0,76.13602028,-5509.5
13.22662,1003.0,4.3888497,-5097.5
2.3,797.0,3.705991661,-5836.85
2.3,797.0,17.13689021,-5906.5
3.63,797.0,3.33253,-5611.5
2.3,797.0,1.311842968,-5567.79
2.6,797.0,136.205626,-4855.5
1.18,588.0,5.18856001,-3981.5
13.024858,797.0,2.4706132,-5848.5
1.14,1252.0,2.50856,-5428.5
1.652,797.0,4.915387067,-5739.5
1.42,647.0,5.709404918,-4395.5
2.7,797.0,163.692349,-5199.5
1.425,797.0,3.749100061,-5734.5
2.065,797.0,10.3392924,-5832.5
3.5,797.0,36.8601,-5730.5
12.55405838,1371.0,6.134989,-5786.5
0.93,797.0,30.8609366,-5684.5
1.417,797.0,10.3392924,-5449.5
1.53,802.0,13.68237119,-6100.5
1.03,1111.0,5.99273738,-5729.5
3.19,797.0,57.24809,-5641.5
1.32,797.0,2.399964,-4401.21
14.757,797.0,10.3392924,-6236.5
1.58,940.0,13.53996,-6365.5
1.26,1763.0,0.584272,-5161.5
1.26,818.0,1.52373073,-3744.5
2.3,797.0,3.855603916,-5739.5
2.3,797.0,10.1056726,-5818.22
13.11453,797.0,5.35227,-5648.5
1.7,797.0,8.07124073,-5566.5
1.09,797.0,34.14189,-3556.5
2.423,797.0,10.3392924,-5915.5
2.3,797.0,65.9407869,-5710.5
1.3,1096.0,3.25058053,-5171.5
2.3,797.0,17.46087931,-5029.5
10.581296,818.0,3.799847,-4388.5
2.3,797.0,31.82763672,-4583.5
2.79,873.0,9.8482024,-5823.5
0.97,1337.0,6.80252171,-6291.5
2.87,442.0,76.4217472,-6089.5
5.37673,657.0,3.3491408,-3221.5
2.3,797.0,112.29897559,-4561.5
2.3,797.0,1.2690927589,-5144.97
1.9,797.0,3.554,-5611.5
2.3,797.0,6.1470311505,-6105.5
0.735,797.0,10.3392924,-5017.5
1.66,797.0,20.09838,-6052.5
10.68215861,1642.0,3.4913885,-6368.5
4.451,797.0,10.3392924,-5664.5
2.3,797.0,2.21674248,-5611.5
1.26,932.0,10.34971385,-6002.5
3.66,752.0,31.78476785,-5898.5
2.5,665.0,11.08507658,-5078.5
4.55,605.6,26.04945,-5443.5
1.87,872.0,10.62788695,-6080.5
2.3,797.0,1.743,-5611.5
1.34,634.0,10.31174786,-4898.5
2.3,797.0,5.868066282,-5964.5
2.7,511.0,20.38164,-5095.5
2.3,797.0,4.9967973431,-5072.5
1.79,941.0,7.6847716,-5723.5
1.79,946.0,8.96848108,-6120.5
2.84,797.0,31.517586,-5734.5
4.14,598.0,16.23947096,-5189.5
1.39,832.0,16.22547,-6275.5
1.69,797.0,4.75793986,-6226.5
0.77,674.0,21.1875846,-6336.5
1.37,797.0,11.1317519,-5949.5
3.03,890.0,4.1762599,-4953.5
2.3,797.0,3.290304098,-3577.5
2.21,608.0,15.36262753,-5009.5
2.1,509.0,24.57081569,-5201.5
2.3,797.0,3.76185348,-5425.5
2.3,797.0,16.0382,-4708.5
2.3,797.0,50.286791997,-5927.09
1.67,408.0,82.294751,-6002.5
2.69,797.0,34.43587975,-5995.5
3.31,583.0,40.1014272,-6098.5
3.19,613.0,16.08524954,-5237.5
2.3,797.0,1455.0,-4813.5
3.96,1056.0,3.709870645,-5574.5
0.522,797.0,10.3126,-3839.5
3.91,562.0,26.44439337,-5425.5
2.599,797.0,10.3392924,-6331.5
2.36,298.0,308.5471,-6361.5
3.1,392.0,86.1151,-5922.5
1.52,797.0,8.13123,-6209.5
3.43,337.0,147.973027,-6006.5
2.3,797.0,2.2252577,-5135.5
2.3,797.0,9.27358173,-4725.5
10.76062147,994.0,3.811678,-4772.5
3.02,797.0,19.9866157,-5541.5
1.41,764.0,1.7666957,-3497.5
2.3,797.0,12.81,-5611.5
1.164,1960.0,0.584249,-5183.5
1.72,797.0,27.3216332,-5890.5
2.3,797.0,4168.69,-3678.5
1.3,1114.0,2.971365,-5287.5
0.49,797.0,5.28695437,-4810.5
3.63,797.0,14.78769446,-5744.5
2.71,739.0,13.08424286,-5509.5
2.3,797.0,2.4238039,-5418.5
1.18,797.0,6.48021673,-5751.5
2.17,797.0,5.6089465,-4324.5
2.3,797.0,12.3764467,-4200.5
18.1759557,1576.38,4.88548438506,-5972.5
1.938,797.0,14.37457351,-5703.5
1.251,797.0,10.3392924,-5261.5
2.576,797.0,8.408876951,-5499.5
1.73,746.0,14.53261362,-6001.5
1.72,797.0,2.38098,-5611.5
1.9,738.0,2.628113746,-3939.5
1.64,797.0,10.67607169,-6182.5
2.431,797.0,64.001151,-4732.5
1.34,797.0,45.3485277,-5686.5
7.52960695,629.4,3.29031359088,-3577.5
1.75365438,1678.55,0.84742180175,-5298.5
2.3,797.0,10.9457740137,-6093.5
4.94,475.0,71.3116598,-6192.5
2.3,797.0,10.3392924,-5611.5
2.3,797.0,10.3392924,-5611.5
2.686,797.0,22.24813967,-5598.5
23.18,1205.0,2.522588632,-5589.5
4.38,797.0,14.80074836,-7003.5
2.901,797.0,2.418405445,-5454.5
1.92,723.0,15.03366571,-5520.5
2.3,797.0,8.32651274,-5963.5
1.39,570.0,39.859484,-5904.5
1.57,797.0,4.16809082,-5641.5
2.2,797.0,13.334615,-5611.5
2.3,797.0,12.21827491,-5893.5
20.5,3257.0,1.7635892,-8846.5
3.22,967.0,20.7057153,-5666.5
2.3,797.0,100.82799937,-5338.5
15.031269,797.0,1.3382299,-5498.5
0.865,797.0,6.09852281,-5493.5
1.9,698.0,3.1342791,-3688.5
2.581,797.0,25.9340674,-6095.5
1.87,1073.0,8.13000457,-5586.5
2.3,797.0,4.6276623,-6598.5
4.07,1209.0,4.28686431,-6223.5
2.086,797.0,10.3392924,-6120.5
1.91,843.0,4.069428401,-4804.5
1.41,797.0,3.247555219,-5761.5
2.62,698.0,1.995,-3155.5
1.94,797.0,39.7922,-5415.5
3.24,775.0,12.53248222,-5995.5
0.92,582.0,4.04355143,-3765.5
1.69,797.0,7.384108,-5827.5
2.049,797.0,10.3392924,-5720.5
2.3,797.0,12.06223957,-5603.64
2.28,797.0,19.850242,-4247.5
3.59,1143.0,3.035206175,-5503.5
2.3,797.0,1.53736541,-5957.5
1.134,797.0,10.3392924,-5680.5
1.96,634.0,13.47472742,-5393.5
12.209,797.0,10.3392924,-6083.5
1.83,797.0,13.06076688,-5884.5
1.2,1351.0,3.0255955,-6182.5
1.45,840.0,11.0317836,-5737.5
1.26,700.0,13.26084292,-5630.5
1.587,797.0,7.01062745,-5017.5
1.51,1177.0,4.24153639,-5774.5
10.47,963.0,16.33888067,-4875.5
3.04,797.0,2.508057352,-4737.5
3.81,797.0,25.30292332,-5245.5
2.3,797.0,6.31943553,-5618.77
2.17,845.0,6.76652078,-5147.5
1.63,1054.0,10.10575303,-6066.5
6.29,797.0,7.794301316,-5613.5
1.75,1097.0,12.14684625,-5875.5
14.4595851,1621.0,3.6089254,-5838.5
3.1,797.0,11.427548,-5709.5
2.955,797.0,42.99255302,-5654.5
4.3,953.0,22.20792,-6656.5
1.244,797.0,15.67787,-5962.02
2.3,797.0,0.9384680046,-5567.38
2.3,797.0,62.197,-5273.42
2.3,797.0,3.1378651609,-5152.34
1.98,797.0,2.398982,-5611.5
2.3,797.0,61.087,-5611.5
2.3,797.0,10.3392924,-5611.5
2.3,797.0,27.5069111423,-5880.5
1.32,1186.0,4.40966548,-5860.5
1.22,797.0,4.04,-5611.5
1.561,797.0,10.3392924,-4663.5
3.19,613.0,16.08524954,-5237.5
2.65,1125.0,6.30560247,-4932.5
2.13,630.0,33.4976313,-4926.5
1.63,797.0,101.1114976,-3957.5
2.3,797.0,10.0652457992,-4077.5
3.71,940.0,22.20813214,-6650.5
2.3,797.0,20.0545282,-6101.5
3.7,707.0,20.740555,-6079.5
1.34,577.0,6.82778157,-4196.5
1.6,985.0,4.347285527,-5664.5
12.4543,1388.0,2.7186256,-6425.5
5.01,804.0,84.6879808,-7715.5
2.3,797.0,6.31943282,-5618.77
2.3,797.0,62.95,-5542.5
2.12,619.0,3.353730333,-3805.5
1.53,797.0,17.9654,-4100.5
3.46,797.0,308.5471,-6429.5
1.29,1047.0,2.853133644,-5093.5
2.3,797.0,7.6415676,-5611.5
2.3,797.0,37.9456138,-5471.5
16.14,1442.0,2.828042,-5673.5
2.3,797.0,10.3392924,-5611.5
2.3,797.0,649.0,-5797.5
0.95,691.0,25.2100146,-6001.5
2.3,797.0,21.1595,-3809.5
2.3,797.0,2.2264883734,-4032.5
1.98,1610.0,2.024145594,-5724.5
2.63,434.0,78.5461638,-6030.5
2.3,797.0,3.17435131,-5941.5
1.85,797.0,4.52905,-5611.5
2.56,576.0,16.73869035,-5101.5
2.3,797.0,16.3847807318,-4114.5
2.3,797.0,76.5362825,-5593.6
17.609339,797.0,3.54387,-6428.5
1.06,798.0,22.2419092,-6261.5
2.3,797.0,19.9158863,-5991.5
2.744,401.0,77.61130017,-5493.5
1.19,797.0,3.89,-5611.5
2.54,776.0,14.38682567,-5723.5
2.3,797.0,14.09688902,-4836.5
1.533,557.0,5.70588,-3801.5
2.51,1033.0,7.751908,-6123.5
1.51,797.0,0.567857136,-5037.5
1.69,575.0,9.38740646,-4498.5
2.51990972,797.0,4.1957798,-5227.5
2.3,797.0,40.98982506,-5880.5
1.613,797.0,0.719573,-5611.5
2.51,288.0,198.680179,-5401.5
9.33708092,797.0,14.89329,-5693.5
1.79,489.0,56.25696,-6100.5
2.3,797.0,51.196,-5611.5
1.95,1109.0,15.6049212,-6243.5
2.3,797.0,6.8834148502,-6132.27
2.36,797.0,25.2034787,-5436.5
2.87,519.0,20.38177573,-5098.5
13.34989601,1585.0,3.8922295,-6058.5
9.902,797.0,127.9075774,-5852.5
0.86,797.0,13.297004,-4496.5
2.3,797.0,8.7041738579,-5160.5
2.3,797.0,10.3392385,-5356.65
2.3,797.0,1.580408346,-3072.5
2.3,797.0,1.21749399,-6514.5
2.3,797.0,613.2,-4153.5
2.56,602.0,40.80957622,-6069.5
1.38,797.0,2.644259,-5611.5
2.3,797.0,47.31848024,-6130.5
2.3,797.0,64.6584378964,-5834.86
1.11,890.0,1.523732,-4046.5
1.715,797.0,4.309397,-5469.5
2.73,437.0,62.3027873,-5935.5
2.91,260.0,174.5085,-4743.5
2.1,1083.0,3.420638,-5283.5
3.1,593.0,16.01308419,-5013.5
0.89,797.0,5.795278,-3901.5
2.3,797.0,8.041347775,-4660.91
1.71,1164.0,1.411230023,-4573.5
2.3,797.0,20.9259637202,-5952.5
1.68,1349.0,1.755835327,-5573.5
2.3,797.0,15.95995458,-5925.5
2.3,797.0,9.034190783,-4456.46
2.3,797.0,2.820185017,-5934.5
2.3,797.0,12.51613908,-5945.5
1.15,975.0,2.03231845,-4553.5
3.72,470.0,33.6529701,-4952.5
6.11,797.0,9.4341505,-5574.5
2.25,545.0,16.78175788,-4923.5
1.82,675.0,19.78297415,-6015.5
1.11,739.0,6.24563503,-4857.5
1.79,1209.0,3.388011854,-5934.5
2.3,797.0,5.86639571,-5571.85
1.44,486.0,12.55096,-4345.5
2.01,863.0,20.4966197,-6690.5
3.71,797.0,31.158799,-5946.5
3.07,1655.0,3.173914037,-6430.5
2.3,797.0,12.466004437,-6010.5
0.94,908.0,3.720226,-4967.5
2.4,630.0,19.17903,-5749.5
1.25,478.0,68.8861915,-5993.5
2.3,797.0,10.94026745,-5465.5
0.73,1240.0,2.03387914,-5435.5
2.3,797.0,7.3819571663,-5526.5
2.3,797.0,4343.0,-5611.5
1.82,797.0,8.67900242,-5769.5
2.3,797.0,2.5866412543,-5841.5
2.3,797.0,3.21305762,-4648.5
1.47,960.0,5.082746517,-5567.5
4.07,593.0,8.463,-3698.5
2.61143902,723.33,16.537944,-5799.5
3.1,493.0,21.761277,-4915.5
2.53,619.0,17.46085263,-5255.5
2.3,797.0,10.3392924,-5611.5
1.59,879.0,4.88083852,-4927.5
2.3,797.0,10.3392924,-5611.5
1.39,527.0,21.8038763,-4976.5
2.3,797.0,10.3392924,-4788.5
2.29,418.0,18.79398,-4302.5
1.66,232.0,448.303558,-6068.5
1.55,797.0,3.180024635,-5884.5
2.74,735.0,29.5391328,-6614.5
12.65164357,797.0,4.098492,-5572.5
1.59,797.0,3.53232449,-5849.5
3.567,797.0,10.3392924,-5761.5
2.3,797.0,362.5,-5018.5
2.36,797.0,8.408878,-5542.5
1.45,1718.0,0.634002937,-5236.5
3.8,797.0,4.688625,-5218.5
2.5054075,797.0,10.09607,-5611.5
2.45,797.0,20.0545077,-6144.5
2.3,797.0,1175.0,-5611.5
2.3,797.0,86.58,-4088.5
2.99,336.0,117.040498,-5465.5
0.927,797.0,9.604979,-5873.73
2.3,797.0,11.12827427,-4032.5
1.4,1052.0,14.6134251,-6733.5
2.3,797.0,27.07238187,-5873.5
2.3,797.0,2.73476468,-5611.5
2.046,797.0,5.315953474,-4841.5
1.88,1266.0,4.51436633,-6233.5
2.41,549.0,35.1185226,-5581.5
2.35,562.0,12.71810317,-4700.5
4.5,524.0,126.557522,-6499.5
1.46,797.0,267.283301,-4965.5
2.3,797.0,1860.0,-5611.5
25.0,797.0,4.42587,-6115.5
1.32,1589.0,0.6630983,-5097.5
2.3,797.0,2068.0,-5704.5
0.47500219,797.0,7.743493,-5611.5
2.3,797.0,47.3202047503,-6130.5
2.52,797.0,7.877,-5611.5
3.11,1557.0,2.168452593,-6151.5
2.3,797.0,3.5256325791,-5001.55
14.92,1640.0,3.548465446,-6288.5
2.14,634.0,13.73469807,-5194.5
7.54,466.0,74.92771752,-6148.5
2.4996027,806.0,8.2000844,-5158.5
4.64,797.0,150.242127,-5539.5
2.39,517.0,46.8779367,-5788.5
2.3,797.0,471.60001,-4173.5
2.818,797.0,10.3392924,-4784.5
0.837,797.0,7.51464,-6195.71
1.19,1614.0,0.974868926,-5485.5
1.35,1265.0,3.74032496,-6223.5
2.688,797.0,10.3392924,-5830.5
1.79,1276.0,6.2216147,-6614.5
2.3,797.0,12.7180908122,-4523.01
10.42435205,860.0,13.33668,-5649.5
2.3,797.0,11.93205399,-5528.2
1.462,797.0,10.3392924,-5656.5
1.4593834,797.0,4.603010178,-4819.5
2.3,797.0,1711.0,-5835.5
1.62,797.0,2.53726,-5411.5
2.31,918.0,14.36270451,-6641.5
3.049,797.0,10.3392924,-6387.5
13.047,1387.0,3.7130203,-5761.5
1.095,797.0,10.3392924,-5285.5
2.3,797.0,6.92101452,-4386.89
4.9169842,829.91,7.79421550591,-5460.04
2.3,797.0,280.17,-5857.5
1.62,1292.0,3.553831111,-6013.5
1.47,797.0,3.715335,-5297.5
2.3,797.0,32.6542881499,-6055.5
6.67,450.0,160.130899,-6090.5
3.07,625.0,20.4904029,-5679.5
2.3,797.0,136.205112,-4652.5
2.3,797.0,4885.0,-5986.5
1.56,881.0,4.86635506,-5272.5
2.28,521.0,45.29431717,-5625.5
1.361,797.0,14.6671927,-5646.5
1.92,797.0,13.485,-5611.5
2.3,797.0,14.204438635,-5285.5
2.3,797.0,3.0440511,-5521.5
1.46,954.0,4.97761996,-5625.5
14.796,797.0,3.52474859,-5611.5
1.561,797.0,2.061907358,-5704.5
1.538,920.0,6.429575,-5287.5
1.014,610.0,7.9752,-4498.5
2.34,797.0,9.9785275,-5906.5
2.43,521.0,13.89961966,-4536.5
1.161,797.0,11.9216214,-5974.5
1.9,804.0,6.47538919,-5031.5
2.3,797.0,34.9168399,-6062.5
1.79,765.0,21.86964,-6162.5
1.75,794.0,7.2981458,-5301.5
2.71,530.0,36.9249531,-5924.5
2.3,797.0,10.3392924,-5611.5
2.152,797.0,20.34234237,-5545.5
0.90819,797.0,2.0478,-4518.5
2.3,797.0,74.92847668,-5781.5
10.5577,1301.0,2.5441537,-5650.5
2.74,797.0,48.646,-5611.5
2.3,797.0,23.66834635,-5919.5
4.622,797.0,10.3392924,-5222.5
2.3,797.0,15.6785,-5773.5
3.695,797.0,10.64022272,-5995.5
1.619,797.0,6.49801525,-5726.5
1.28,797.0,3.0091324,-5595.5
2.13,843.0,11.12968583,-6120.5
2.01,797.0,4.421572182,-4297.5
2.826,797.0,10.3392924,-5679.5
16.05470238,1436.34,3.82408264319,-6241.5
1.452,797.0,6.15827512,-5798.5
2.11,951.0,5.52417517,-5495.5
2.3,797.0,125.41328124,-4321.5
2.38,797.0,9.77042372,-4646.5
2.3,797.0,124.82849705,-5600.5
2.3,797.0,10.3392924,-5611.5
2.3,797.0,11.2539700752,-5718.5
2.583,797.0,13.5396293,-6182.5
2.3,797.0,270.66,-5871.5
2.3,797.0,9.3745,-4960.5
2.39,791.0,11.63701734,-5886.5
2.77,797.0,18.311,-5993.5
2.28,433.0,44.2994477,-5463.5
3.064,797.0,10.3392924,-5305.5
2.671,797.0,10.3392924,-5062.5
1.44,1102.0,4.85386933,-6059.5
2.3,797.0,65.64866461,-5395.5
2.3,797.0,28.5805,-5346.5
1.23,797.0,5.94228603,-4889.5
1.09,833.0,13.61159129,-6084.5
3.83,390.0,107.7215744,-5886.5
4.69,793.0,10.035385814,-5833.5
2.852,602.0,20.519617,-5264.5
1.0,678.0,12.25384348,-5411.5
1.62,797.0,9.360672,-5737.5
10.98480109,676.0,2.930289,-3584.5
2.74,1523.0,2.05388477,-5630.5
2.61,422.0,35.61253,-4638.5
2.998,797.0,10.3392924,-5155.5
2.3,797.0,40.8365597855,-5611.5
2.3,797.0,5.378868001,-5101.09
2.67,797.0,77.23,-5453.5
3.62,601.0,36.8568008,-6218.5
2.544,797.0,10.3392924,-5402.5
3.5,856.0,6.104862,-5480.5
1.37,793.0,9.97726191,-5804.5
1.53,797.0,9.034195469,-4589.5
14.358729,1724.0,1.53736423,-5878.5
1.13,797.0,2.732756,-3589.5
3.51,797.0,13.749,-5611.5
2.3,797.0,10.2141717,-5797.23
2.3,797.0,695.66,-5611.5
2.88,908.0,12.7983174,-5590.5
1.45,1968.0,0.837491331,-5625.5
2.3,797.0,10.3392924,-5611.5
1.395,797.0,10.3392924,-5550.5
2.3,797.0,9.9172227466,-5520.04
12.43,1291.0,2.684328485,-5968.5
2.3,797.0,49.7690354687,-5578.5
2.3,797.0,1750.0,-4915.5
3.41,560.0,40.0686727,-6024.5
1.528,797.0,0.8535,-5248.5
2.3,797.0,2.62669768,-6365.5
0.64,452.0,10.3134,-3839.5
2.3,797.0,4.4119395,-6278.5
2.638,797.0,3.275822621,-6190.5
2.3,797.0,3.3769895,-5611.5
1.36,428.0,101.951829,-6208.5
2.3,797.0,21.5262958,-5325.5
2.35,707.0,25.9340674,-6320.5
2.41,797.0,20.6921,-5053.5
2.3,797.0,1894.0,-6070.5
2.3,797.0,10.3392924,-5611.5
2.3,797.0,3.254277742,-6106.91
2.3,797.0,1.41929871,-3324.5
1.65,1229.0,2.58082149,-5511.5
1.273,797.0,10.3392924,-5557.5
2.3,797.0,12.7983846155,-5831.5
2.719,797.0,178.140456,-5496.5
18.887165,797.0,2.694047,-6388.5
11.30986153,441.0,75.12375,-5698.5
2.3,797.0,9.3365082017,-4467.5
1.04,797.0,4.1698,-5051.5
2.3,797.0,10.3392924,-5611.5
10.539,797.0,10.3392924,-6337.5
2.3,797.0,2.31142069,-5611.5
13.68,905.0,21.0874,-6258.5
1.64,2026.0,1.592851,-5775.5
2.35,896.0,4.601811819,-4984.5
2.36,797.0,10.3392924,-5458.5
2.3,797.0,31.05739412,-5205.5
4.73,797.0,41.43962808,-5325.5
2.23,476.0,12.376487,-4280.5
13.4508,1612.0,4.627649,-6581.5
1.48,797.0,15.08960174,-6134.5
2.3,797.0,10.3392924,-5611.5
14.88552637,1331.0,4.5199279,-5548.5
2.91,918.0,11.41909375,-6297.5
15.524,797.0,1.8468373,-5611.5
2.3,797.0,28982.41764,-5611.5
31.46,692.0,19.7240891,-5823.5
2.47,792.0,20.0545077,-6515.5
2.3,797.0,685.25,-5336.5
1.05,1539.0,2.53573424,-5986.5
1.47,669.0,25.6595,-6096.5
2.41,797.0,6.767,-5611.5
0.87,911.0,10.60052251,-6084.5
2.8,797.0,48.648,-5611.5
2.27,399.0,3.290304518,-3210.5
2.516,797.0,10.3392924,-6204.5
2.3,797.0,1706.0,-6010.5
2.3,797.0,33.04043258,-5738.5
2.3,797.0,4.73360988,-5494.5
2.66,813.0,6.770302008,-5664.5
1.95,797.0,27.6665971,-5753.5
1.76,863.0,6.88337562,-5691.5
1.42,726.0,19.9157725,-6051.5
3.27,797.0,31.7142,-5611.5
2.13,797.0,10.71252541,-4251.5
2.19,715.0,15.3825006,-5894.5
3.097,797.0,20.99747771,-5128.5
2.3,797.0,10.1320240956,-5611.5
3.88,797.0,72.379334,-5500.5
2.3,743.0,13.02363236,-5625.5
2.3,797.0,10.3392924,-5611.5
1.6,1198.0,4.17938195,-5630.5
2.3,797.0,55.32914263,-5378.99
2.3,797.0,4.88753368,-5188.5
2.3,797.0,12.9382,-3718.45
2.09,797.0,12.412,-5611.5
3.16,411.0,150.8779906,-6190.5
3.25,797.0,10.74242766,-5878.5
4.13050781,595.19,3.33665106329,-3550.5
2.26,392.0,32.376183,-4578.5
1.8,797.0,0.789655,-5563.5
2.3,797.0,198.4,-4804.5
2.3,797.0,2.8126545,-5611.5
8.09,797.0,19.270824031,-5810.5
2.47,1005.0,13.72707449,-5921.5
2.29015537,953.97,6.32668003682,-5671.5
1.324,797.0,3.179262921,-5507.5
1.61,797.0,55.328328,-5379.5
17.08611392,1843.0,2.46518010117,-6846.5
1.69,797.0,1.208465026,-5978.5
1.18,874.0,15.86621821,-6042.5
3.68,570.0,56.637918,-5659.5
1.34,1176.0,3.247555219,-5724.5
2.29,916.0,10.56103,-5729.5
9.33,390.0,214.3114164,-6515.5
1.17,771.0,2.892217506,-4154.5
12.77,797.0,4.1591287,-5574.5
0.82,797.0,6.16486,-5856.5
3.32,881.0,16.08831829,-6533.5
2.3,797.0,379.1,-5611.5
2.3,797.0,141.60001,-6165.5
2.0,797.0,8.79617863,-6075.5
2.3,797.0,18.2079798213,-5048.5
2.3,797.0,4.7083374808,-5488.5
4.35,797.0,9.439460801,-5128.5
17.71022,2329.0,2.0219596,-6998.5
2.34302132,581.75,16.20166,-5104.5
2.3,797.0,418.2,-6019.5
1.72,814.0,10.10769068,-5752.5
1.61,797.0,23.08933,-3869.5
2.3,797.0,1058.8,-5018.5
1.29,808.0,10.41725184,-5849.5
2.9355194,797.0,33.7888,-6013.45
2.3,797.0,4.627682,-6598.5
2.3,797.0,3396.0,-5611.5
1.46,797.0,3.071545396,-5987.5
2.2,791.0,17.06766,-6368.5
11.99363,797.0,4.95466,-6398.5
1.93,468.0,10.71252541,-4081.5
2.43,577.0,18.3697231,-5278.5
2.5,592.0,41.74591,-6192.5
3.23564749,797.0,40.7157,-6291.5
2.3,797.0,54.3199815,-6182.5
2.3,797.0,5.60967748,-4321.94
3.14,829.0,10.44091127,-5736.5
1.878,797.0,4.90143807,-5864.5
2.3,797.0,9.989625687,-5002.5
3.09,797.0,22.18432708,-5064.5
2.175,797.0,11.38839971,-5974.5
2.3,797.0,56.7769831,-5814.5
1.17,640.0,2.75759025,-3710.5
0.96,1233.0,0.588000765,-3970.5
1.11,797.0,3.25058053,-5068.5
1.9,806.0,12.9413,-6132.5
2.3,797.0,27.50726423,-5880.5
2.295,797.0,10.3392924,-4841.5
1.82322896,797.0,8.527219,-5920.5
3.03,797.0,49.532,-5634.5
2.3,797.0,12.6110574223,-5885.87
2.3,797.0,3.4982,-6398.5
4.76,797.0,54.4205407,-6486.5
2.3,797.0,2.7325358,-6698.5
0.81,1137.0,4.77466043,-5725.5
2.31,655.0,11.954752661,-5096.5
1.02,797.0,2.024823,-5865.5
2.29980485,696.5,31.71802083162,-6350.83
2.3,797.0,57.24899018,-5311.5
1.53,981.0,13.15127,-6312.5
6.31,390.0,85.3514875,-5582.5
2.16017407,1004.06,1.54835416755,-4663.5
9.304,797.0,10.3392924,-5798.5
0.91,1244.0,0.789160884,-4256.5
1.79,443.0,14.282318,-4206.5
2.71,797.0,7.49017229,-5172.5
1.91,785.0,14.9702081,-5898.5
