pl_rade,pl_eqt,pl_orbper,stellar_compatibility,st_spectype_simple,Habitability_Probability
15.558092,797.0,4.0378962,-6098.5,G,0.9597530699169714
2.415,797.0,11.13125132,-5993.5,G,0.9597530699169714
2.464,797.0,10.3392924,-5762.5,G,0.9597530699169714
2.3,797.0,0.837501,-5704.5,G,0.9597530699169714
2.049,797.0,8.9,-6022.5,G,0.9597530699169714
3.07,797.0,13.233549,-5749.5,G,0.9597530699169714
1.95,797.0,13.12163551,-6180.5,G,0.9597530699169714
2.344,797.0,10.3392924,-5694.5,G,0.9597530699169714
2.39,797.0,12.69105209,-6054.5,G,0.9597530699169714
2.71275017,797.0,5.823520184,-5772.5,G,0.9597530699169714
1.652,797.0,10.3392924,-5664.5,G,0.9597530699169714
2.3,797.0,13.24933726,-5861.5,G,0.9597530699169714
2.3,797.0,0.677374687,-5844.76,G,0.9597530699169714
2.3,797.0,6.22160003,-6153.46,G,0.9597530699169714
2.3,797.0,7.89144809,-5881.5,G,0.9597530699169714
2.3,797.0,13.2493338522,-5861.5,G,0.9597530699169714
2.3,797.0,9.8469645381,-5801.5,G,0.9597530699169714
2.4,797.0,5.83376092,-5752.5,G,0.9597530699169714
2.495,797.0,10.3392924,-6023.5,G,0.9597530699169714
2.3,797.0,10.3392924,-5802.5,G,0.9597530699169714
2.43,797.0,14.40094471,-5863.5,G,0.9597530699169714
2.3,797.0,3.0255547548,-6048.5,G,0.9597530699169714
2.3,797.0,3.4464553,-5868.5,G,0.9597530699169714
2.3,797.0,7.2593378398,-5751.5,G,0.9597530699169714
2.13,797.0,11.72292176,-5955.5,G,0.9597530699169714
1.67890272,797.0,2.399094,-5714.5,G,0.9597530699169714
2.3,797.0,3.7648304,-5748.5,G,0.9597530699169714
2.569,797.0,10.3392924,-5835.5,G,0.9597530699169714
2.712,797.0,10.3392924,-6043.5,G,0.9597530699169714
3.2,797.0,10.7421,-5758.5,G,0.9597530699169714
2.542,797.0,10.3392924,-6092.5,G,0.9597530699169714
1.528,797.0,13.9093583,-6091.5,G,0.9597530699169714
2.3,797.0,7.72085047,-6120.5,G,0.9597530699169714
2.935,797.0,10.3392924,-6040.5,G,0.9597530699169714
2.3,797.0,3.2696,-5964.5,G,0.9597530699169714
16.36514,797.0,4.62941,-5698.5,G,0.9597530699169714
2.47,797.0,5.326718,-5845.5,G,0.9597530699169714
2.27,797.0,11.637071,-5886.5,G,0.9597530699169714
2.3,797.0,2.154911236,-6147.5,G,0.9597530699169714
2.3,797.0,4.24439049,-5996.88,G,0.9597530699169714
2.3,797.0,15.59460242,-5876.5,G,0.9597530699169714
2.447,797.0,10.3392924,-5684.5,G,0.9597530699169714
1.95,797.0,10.3392924,-5753.5,G,0.9597530699169714
2.703,797.0,10.3392924,-5894.5,G,0.9597530699169714
1.54,797.0,3.292781,-5682.5,G,0.9597530699169714
2.3,797.0,6.0974254933,-5668.5,G,0.9597530699169714
2.55,797.0,8.39846269,-6157.5,G,0.9597530699169714
2.3,797.0,5.85296623,-5798.31,G,0.9597530699169714
3.37,797.0,15.9654,-5843.5,G,0.9597530699169714
2.6,797.0,8.990889,-5977.5,G,0.9597530699169714
2.3,797.0,8.79618433,-5791.95,G,0.9597530699169714
2.3,797.0,6.203688,-5728.5,G,0.9597530699169714
3.32321414,797.0,8.172400475,-5703.5,G,0.9597530699169714
2.3,797.0,2.09227115,-5729.5,G,0.9597530699169714
2.3,797.0,10.30067919,-6220.5,G,0.9597530699169714
2.3,797.0,5.4703308897,-5906.32,G,0.9597530699169714
2.3,797.0,13.0938851,-5760.58,G,0.9597530699169714
13.642,797.0,10.3392924,-5800.5,G,0.9597530699169714
2.3,797.0,11.131687608,-5999.4,G,0.9597530699169714
2.3,797.0,3.2432599,-5776.5,G,0.9597530699169714
2.3,797.0,8.48642089,-6201.93,G,0.9597530699169714
2.3,797.0,1.38665333,-5798.5,G,0.9597530699169714
2.52,797.0,13.72707449,-5997.5,G,0.9597530699169714
2.3,797.0,14.175876,-5728.5,G,0.9597530699169714
2.05969274,797.0,16.140442,-5868.5,G,0.9597530699169714
1.649,797.0,10.3392924,-5933.5,G,0.9597530699169714
2.3,797.0,12.14684625,-6030.09,G,0.9597530699169714
2.549,797.0,10.3392924,-5915.5,G,0.9597530699169714
3.64,797.0,6.412515037,-5818.5,G,0.9597530699169714
1.638,797.0,7.1,-5826.5,G,0.9597530699169714
1.767,797.0,9.34144548,-5896.5,G,0.9597530699169714
2.734,797.0,10.3392924,-5798.5,G,0.9597530699169714
14.358729,797.0,1.5373653,-5898.5,G,0.9597530699169714
3.36,797.0,5.08005848,-6164.5,G,0.9597530699169714
2.3,797.0,4.66271902,-5938.62,G,0.9597530699169714
3.37,797.0,15.1622735,-6089.5,G,0.9597530699169714
2.546,797.0,13.17556672,-5945.5,G,0.9597530699169714
2.3,797.0,5.68799383,-5668.56,G,0.9597530699169714
2.3,797.0,8.96847034,-5749.31,G,0.9597530699169714
2.3,797.0,2.12821621,-5833.97,G,0.9597530699169714
2.3,797.0,13.0939101691,-5760.58,G,0.9597530699169714
2.642,797.0,10.3392924,-5844.5,G,0.9597530699169714
3.655,797.0,10.3392924,-5719.5,G,0.9597530699169714
2.3,797.0,6.88340359,-6132.27,G,0.9597530699169714
13.585308,797.0,3.257215,-5678.5,G,0.9597530699169714
2.3,797.0,15.95995611,-5925.5,G,0.9597530699169714
2.861,797.0,10.3392924,-5764.5,G,0.9597530699169714
2.456,797.0,10.3392924,-6085.5,G,0.9597530699169714
2.3,797.0,4.0872977,-6028.5,G,0.9597530699169714
2.929,797.0,10.3392924,-5702.5,G,0.9597530699169714
2.3,797.0,11.38840217,-6024.5,G,0.9597530699169714
2.3,797.0,7.4412719549,-6210.97,G,0.9597530699169714
2.3,797.0,11.30123036,-5752.21,G,0.9597530699169714
2.3,797.0,15.3785799527,-5869.18,G,0.9597530699169714
2.3,797.0,14.38345309,-6130.5,G,0.9597530699169714
1.59,797.0,10.3392924,-5945.5,G,0.9597530699169714
2.3,797.0,15.854,-5749.43,G,0.9597530699169714
2.422,797.0,10.3392924,-6218.5,G,0.9597530699169714
2.98,797.0,14.788759,-5827.5,G,0.9597530699169714
2.3,797.0,7.12594387,-5949.48,G,0.9597530699169714
1.93284331,797.0,2.573413,-5759.5,G,0.9597530699169714
3.912,797.0,10.3392924,-5868.5,G,0.9597530699169714
2.3,797.0,10.3311562,-5733.5,G,0.9597530699169714
1.90553,797.0,4.01593,-5755.5,G,0.9597530699169714
2.9,797.0,5.41220713,-6080.5,G,0.9597530699169714
2.3,797.0,4.59489816,-6196.36,G,0.9597530699169714
2.3,797.0,3.213668926,-5770.5,G,0.9597530699169714
2.3,797.0,4.22162342,-5740.5,G,0.9597530699169714
1.638,797.0,3.743175556,-6179.5,G,0.9597530699169714
2.3,797.0,4.125546,-5709.5,G,0.9597530699169714
1.61,797.0,12.27065865,-5772.5,G,0.9597530699169714
2.459,797.0,4.761705259,-5757.5,G,0.9597530699169714
2.3,797.0,3.74031708,-5903.04,G,0.9597530699169714
2.423,797.0,10.3392924,-6177.5,G,0.9597530699169714
10.861521,797.0,3.312846,-5878.5,G,0.9597530699169714
2.3,797.0,14.3750854177,-6019.17,G,0.9597530699169714
2.3,797.0,16.254613,-5844.5,G,0.9597530699169714
2.315,797.0,17.02902105,-5869.5,G,0.9597530699169714
2.016,797.0,10.3392924,-5922.5,G,0.9597530699169714
2.3,797.0,7.10695741,-5860.48,G,0.9597530699169714
1.93,797.0,11.79162572,-5663.5,G,0.9597530699169714
2.0,797.0,9.848183,-5827.5,G,0.9597530699169714
1.809,797.0,10.3392924,-5734.5,G,0.9597530699169714
2.3,797.0,3.2542615508,-6106.91,G,0.9597530699169714
2.3,797.0,7.42608123,-5981.5,G,0.9597530699169714
2.308,797.0,10.3392924,-6023.5,G,0.9597530699169714
1.92,797.0,2.607543834,-5715.5,G,0.9597530699169714
1.92,797.0,10.30400497,-5761.5,G,0.9597530699169714
2.3,797.0,11.44865823,-5989.17,G,0.9597530699169714
6.081,797.0,12.465995556,-5915.5,G,0.9597530699169714
2.39,797.0,8.0472642,-5837.5,G,0.9597530699169714
2.3,797.0,8.0103205994,-5667.5,G,0.9597530699169714
2.3,797.0,13.72236164,-5756.39,G,0.9597530699169714
3.42,797.0,11.5231,-5697.5,G,0.9597530699169714
2.3,797.0,16.1051008013,-5798.11,G,0.9597530699169714
2.3,797.0,6.80257947,-6012.21,G,0.9597530699169714
2.243,797.0,14.453895,-5820.5,G,0.9597530699169714
3.864,797.0,10.423677765,-6179.5,G,0.9597530699169714
2.438,797.0,10.3392924,-5705.5,G,0.9597530699169714
2.856,797.0,10.3392924,-5730.5,G,0.9597530699169714
3.995,797.0,10.3392924,-6072.5,G,0.9597530699169714
2.66,797.0,2.525593315,-5752.5,G,0.9597530699169714
2.3,797.0,1.5432150394,-5874.01,G,0.9597530699169714
