pl_name,pl_rade,pl_bmasse,pl_dens,pl_eqt,pl_orbper,st_teff,st_lum,st_met,st_spectype_A1 IV-V,st_spectype_A2,st_spectype_A2 V,st_spectype_A7 V,st_spectype_A8,st_spectype_A8 V,st_spectype_Am C,st_spectype_B9.5-A0,st_spectype_F,st_spectype_F V,st_spectype_F0,st_spectype_F1 V,st_spectype_F2,st_spectype_F2 V,st_spectype_F3 V,st_spectype_F4,st_spectype_F4 V,st_spectype_F5,st_spectype_F5 IV,st_spectype_F5 V,st_spectype_F5V-G0V,st_spectype_F6,st_spectype_F6 IV,st_spectype_F6 IV-V,st_spectype_F6 V,st_spectype_F7,st_spectype_F7 IV,st_spectype_F7 V,st_spectype_F7/F8V,st_spectype_F8,st_spectype_F8 V,st_spectype_F8/G0 V,st_spectype_F9,st_spectype_F9 IV,st_spectype_F9 V,st_spectype_F9-F9.5,st_spectype_F9/G0,st_spectype_F9V,st_spectype_G,st_spectype_G V,st_spectype_G0,st_spectype_G0 IV,st_spectype_G0 IV-V,st_spectype_G0 V,st_spectype_G0 VI,st_spectype_G1,st_spectype_G1 IV,st_spectype_G1 V,st_spectype_G1/2 V,st_spectype_G2,st_spectype_G2 IV,st_spectype_G2 IV-V,st_spectype_G2 V,st_spectype_G3,st_spectype_G3 IV,st_spectype_G3 V,st_spectype_G4,st_spectype_G4 V,st_spectype_G5,st_spectype_G5 V,st_spectype_G5V,st_spectype_G6,st_spectype_G6 V,st_spectype_G7,st_spectype_G7 IV/V,st_spectype_G7 V,st_spectype_G8,st_spectype_G8 IV/V,st_spectype_G8 V,st_spectype_G8/G9,st_spectype_G9,st_spectype_G9 IV,st_spectype_G9 V,st_spectype_G9/K0,st_spectype_K,st_spectype_K V,st_spectype_K0,st_spectype_K0 IV,st_spectype_K0 V,st_spectype_K0.0 V,st_spectype_K0.5 V,st_spectype_K1,st_spectype_K1 V,st_spectype_K1-K2,st_spectype_K1.5+/-1,st_spectype_K1/2 V,st_spectype_K2,st_spectype_K2 III-IV,st_spectype_K2 V,st_spectype_K2.5 V,st_spectype_K2V,st_spectype_K3,st_spectype_K3 V,st_spectype_K3.5 V,st_spectype_K4,st_spectype_K4 V,st_spectype_K4.5,st_spectype_K4.5 V,st_spectype_K5,st_spectype_K5 V,st_spectype_K5.5,st_spectype_K6,st_spectype_K6 V,st_spectype_K6-K7,st_spectype_K7,st_spectype_K7 V,st_spectype_K7-M0 V,st_spectype_K7.5 V,st_spectype_K7/M0,st_spectype_K8 V,st_spectype_K9 V/M0 V,st_spectype_M,st_spectype_M V,st_spectype_M(3.5+/-0.5) V,st_spectype_M(6.1 +/- 0.7) V,st_spectype_M(6.1+/-0.7) V,st_spectype_M0,st_spectype_M0 V,st_spectype_M0.0,st_spectype_M0.0 V,st_spectype_M0.5,st_spectype_M0.5 V,st_spectype_M0.5+/-0.5 V,st_spectype_M1,st_spectype_M1 V,st_spectype_M1.0,st_spectype_M1.0 V,st_spectype_M1.0+/-0.5,st_spectype_M1.5,st_spectype_M1.5 V,st_spectype_M2,st_spectype_M2 V,st_spectype_M2+/-0.5,st_spectype_M2.0 V,st_spectype_M2.5 V,st_spectype_M2.65 V,st_spectype_M3,st_spectype_M3 V,st_spectype_M3+/-1,st_spectype_M3.0,st_spectype_M3.0 V,st_spectype_M3.5,st_spectype_M3.5 +/- 1.0,st_spectype_M3.5 V,st_spectype_M3.5+/-0.5,st_spectype_M4,st_spectype_M4 +/- 0.5,st_spectype_M4 +/- 0.5 V,st_spectype_M4 V,st_spectype_M4+/-0.5,st_spectype_M4.0,st_spectype_M4.0+/-0.5,st_spectype_M4.5 V,st_spectype_M4.5+/-0.5,st_spectype_M5,st_spectype_M5 V,st_spectype_M5.0,st_spectype_M5.0+0.5-0.5,st_spectype_M5.5+/-0.5,st_spectype_M5V,st_spectype_M6 V,st_spectype_M6.5+/-0.5,st_spectype_M8.0 V,st_spectype_M9-L1,st_spectype_m3 V,habitability_score,stellar_compatibility
TOI-1710 b,-0.2872052210960813,-0.44858262878206584,,-0.4504498232048894,-0.033828305336318774,0.7208035564327915,0.64360553291368,0.5837961724386642,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
TOI-1728 b,-0.3043549147506618,-0.43642428872588246,-0.127605284549144,-0.38284410942659414,-0.03382986614535211,-0.8653390455769866,-0.40803034783503955,1.2089015033141743,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
TOI-1743 b,-0.8565750504281495,,,-0.8981092793044121,-0.03382980800230538,-1.5025151879843432,,1.0646464269582874,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
TOI-1749 b,-0.9320337025083032,-0.39257881897673413,,-0.265904496404678,-0.0338299489546182,-0.8608072095712445,,-1.2434347947359035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
TOI-1749 c,-0.8068409388298665,-0.45496648274951296,,-0.5545991660525335,-0.033829790972777087,-0.8608072095712445,,-1.2434347947359035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
TOI-1749 d,-0.7382421642115451,-0.45351560684782044,,-0.810404569537975,-0.03382944890186577,-0.8608072095712445,,-1.2434347947359035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
TOI-1759 b,-0.6319140635531467,-0.45960928563492903,-0.09362555277063407,-0.9748509003500446,-0.03382871319642648,-0.7882978334793689,-0.4097320240174808,0.2472009942749281,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
TOI-178 b,-0.9728499734062045,-0.4731024315206696,0.06038647827741729,0.11597642737001689,-0.03382998452434785,-0.5607996659911092,-0.22419712147547674,-1.0991797183800167,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
TOI-178 c,-0.8841860572120239,-0.46835806732213503,0.07009497307127725,-0.18916287535904552,-0.033829885142118446,-0.5607996659911092,-0.22419712147547674,-1.0991797183800167,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
TOI-178 d,-0.7293243235111633,-0.4709116089091139,-0.1348425261227487,-0.523537081343587,-0.033829635971895394,-0.5607996659911092,-0.22419712147547674,-1.0991797183800167,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
TOI-178 e,-0.7919207053503816,-0.4696783643926752,-0.090536486245315,-0.6879834121556566,-0.033829380426052484,-0.5607996659911092,-0.22419712147547674,-1.0991797183800167,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
TOI-178 f,-0.7782009504267173,-0.464077983412142,-0.019046660945073388,-0.8323307469795843,-0.03382898481392707,-0.5607996659911092,-0.22419712147547674,-1.0991797183800167,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2
